Code,date,last price,max,min,avg price,percent,quantity,revenue in best denars,total revenue in denars
STBP,26.9.2018,"1,330.00","1,330.00","1,249.00","1,290.70","6,42",341,"440,129.00","440,129.00"
STBP,25.9.2018,"1,249.00","1,249.00","1,170.00","1,212.88","4,74",663,"804,139.00","804,139.00"
STBP,21.9.2018,"1,158.00","1,158.00","1,158.00","1,158.00","0,73",22,"25,476.00","25,476.00"
STBP,12.9.2018,"1,150.00","1,150.00","1,149.00","1,149.65","0,85",282,"324,200.00","324,200.00"
STBP,11.9.2018,"1,140.00","1,140.00","1,140.00","1,140.00","2,61",100,"114,000.00","114,000.00"
STBP,10.9.2018,"1,111.00","1,111.00","1,111.00","1,111.00","0,20",200,"222,200.00","222,200.00"
STBP,07.9.2018,"1,111.00","1,111.00","1,100.00","1,108.80","0,71",120,"133,056.00","133,056.00"
STBP,06.9.2018,"1,101.00","1,101.00","1,101.00","1,101.00","4,84",424,"466,824.00","466,824.00"
STBP,05.9.2018,"1,050.00","1,051.00","1,050.00","1,050.20","0,02",166,"174,333.00","174,333.00"
STBP,24.12.2019,656.00,656.00,656.00,656.00,"-16,86",50,"32,800.00","32,800.00"
STBP,29.12.2022,800.00,800.00,800.00,800.00,"0,00",105,"84,000.00","84,000.00"
STBP,26.12.2022,800.00,800.00,800.00,800.00,"1,91",40,"32,000.00","32,000.00"
STBP,23.12.2022,785.00,785.00,785.00,785.00,"1,16",100,"78,500.00","78,500.00"
STBP,22.12.2022,776.00,776.00,776.00,776.00,"0,00",777,"602,952.00","602,952.00"
STBP,20.12.2022,776.00,776.00,776.00,776.00,"-3,00",1.280,"993,280.00","993,280.00"
STBP,01.11.2024,650.00,650.00,650.00,650.00,"-14,47",43,"27,950.00","27,950.00"
STBP,24.9.2024,760.00,760.00,760.00,760.00,"-0,13",32,"24,320.00","24,320.00"
STBP,13.9.2024,761.00,761.00,761.00,761.00,"0,79",100,"76,100.00","76,100.00"
STBP,09.8.2024,755.00,755.00,755.00,755.00,"-2,96",150,"113,250.00","113,250.00"
STBP,08.7.2024,778.00,778.00,778.00,778.00,"2,91",130,"101,140.00","101,140.00"
STBP,05.7.2024,756.00,756.00,756.00,756.00,"0,00",11,"8,316.00","8,316.00"
STBP,20.6.2024,756.00,756.00,756.00,756.00,"0,40",178,"134,568.00","134,568.00"
STBP,18.6.2024,753.00,753.00,753.00,753.00,"0,13",33,"24,849.00","24,849.00"
STBP,12.6.2024,752.00,752.00,752.00,752.00,"0,27",119,"89,488.00","89,488.00"
STIL,29.12.2014,82.00,82.00,82.00,82.00,"2,50",100,"8,200.00","8,200.00"
STIL,26.12.2014,80.00,80.00,80.00,80.00,"2,56",340,"27,200.00","27,200.00"
STIL,25.12.2014,78.00,78.00,78.00,78.00,"-1,07",530,"41,340.00","41,340.00"
STIL,24.12.2014,78.00,79.00,78.00,78.84,"1,08",595,"46,910.00","46,910.00"
STIL,23.12.2014,78.00,78.00,78.00,78.00,"0,00",1.000,"78,000.00","78,000.00"
STIL,22.12.2014,78.00,78.00,78.00,78.00,"-1,47",486,"37,908.00","37,908.00"
STIL,19.12.2014,78.00,80.00,78.00,79.16,"1,49",862,"68,240.00","68,240.00"
STIL,18.12.2014,78.00,78.00,78.00,78.00,"0,00",1.317,"102,726.00","102,726.00"
STIL,17.12.2014,78.00,78.00,78.00,78.00,"0,00",159,"12,402.00","12,402.00"
STIL,16.12.2014,78.00,78.00,78.00,78.00,"-2,50",502,"39,156.00","39,156.00"
STIL,12.12.2014,80.00,80.00,80.00,80.00,"0,00",200,"16,000.00","16,000.00"
STIL,11.12.2014,80.00,80.00,80.00,80.00,"8,11",500,"40,000.00","40,000.00"
STIL,09.12.2014,74.00,74.00,74.00,74.00,"-5,13",357,"26,418.00","26,418.00"
STIL,05.12.2014,78.00,78.00,78.00,78.00,"0,00",1.752,"136,656.00","136,656.00"
STIL,04.12.2014,78.00,78.00,78.00,78.00,"-2,49",300,"23,400.00","23,400.00"
STIL,02.12.2014,80.00,80.00,78.00,79.99,"2,55",402,"32,156.00","32,156.00"
STIL,27.11.2014,78.00,78.00,78.00,78.00,"-2,39",500,"39,000.00","39,000.00"
STIL,25.11.2014,79.00,80.00,79.00,79.91,"-1,35",3.533,"282,307.00","282,307.00"
STIL,24.11.2014,81.00,81.00,81.00,81.00,"-2,41",600,"48,600.00","48,600.00"
STIL,21.11.2014,83.00,83.00,83.00,83.00,"2,47",100,"8,300.00","8,300.00"
STIL,20.11.2014,81.00,81.00,81.00,81.00,"-1,22",706,"57,186.00","57,186.00"
STIL,19.11.2014,82.00,82.00,82.00,82.00,"-2,38",1.550,"127,100.00","127,100.00"
STIL,17.11.2014,84.00,84.00,84.00,84.00,"-2,33",15,"1,260.00","1,260.00"
STIL,14.11.2014,86.00,86.00,86.00,86.00,"1,79",1.750,"150,500.00","150,500.00"
STIL,12.11.2014,85.00,85.00,84.00,84.49,"3,04",2.850,"240,800.00","240,800.00"
STIL,11.11.2014,82.00,82.00,82.00,82.00,"-2,38",593,"48,626.00","48,626.00"
STIL,10.11.2014,84.00,84.00,84.00,84.00,"0,00",600,"50,400.00","50,400.00"
STIL,07.11.2014,84.00,84.00,84.00,84.00,"1,82",1.200,"100,800.00","100,800.00"
STIL,06.11.2014,83.00,83.00,82.00,82.50,"0,61",2.193,"180,926.00","180,926.00"
STIL,04.11.2014,82.00,82.00,82.00,82.00,"0,00",54,"4,428.00","4,428.00"
STIL,03.11.2014,82.00,82.00,82.00,82.00,"2,50",239,"19,598.00","19,598.00"
STIL,31.10.2014,80.00,80.00,80.00,80.00,"-2,44",398,"31,840.00","31,840.00"
STIL,29.10.2014,82.00,82.00,82.00,82.00,"2,50",40,"3,280.00","3,280.00"
STIL,28.10.2014,80.00,80.00,80.00,80.00,"2,13",4.030,"322,400.00","322,400.00"
STIL,27.10.2014,78.00,80.00,78.00,78.33,"-3,30",1.200,"94,000.00","94,000.00"
STIL,20.10.2014,81.00,81.00,81.00,81.00,"-1,22",421,"34,101.00","34,101.00"
STIL,17.10.2014,82.00,82.00,82.00,82.00,"0,00",500,"41,000.00","41,000.00"
STIL,16.10.2014,82.00,82.00,82.00,82.00,"-2,38",1.145,"93,890.00","93,890.00"
STIL,15.10.2014,84.00,84.00,84.00,84.00,"-5,62",150,"12,600.00","12,600.00"
STIL,14.10.2014,89.00,89.00,89.00,89.00,"2,91",150,"13,350.00","13,350.00"
STIL,13.10.2014,87.00,87.00,85.00,86.48,"1,74",3.844,"332,428.00","332,428.00"
STIL,10.10.2014,85.00,85.00,85.00,85.00,"2,56",777,"66,045.00","66,045.00"
STIL,09.10.2014,84.00,84.00,82.00,82.88,"2,55",4.863,"403,052.00","403,052.00"
STIL,06.10.2014,82.00,82.00,80.00,80.82,"3,62",2.190,"177,000.00","177,000.00"
STIL,03.10.2014,78.00,78.00,78.00,78.00,"-2,50",140,"10,920.00","10,920.00"
STIL,01.10.2014,80.00,80.00,80.00,80.00,"-2,44",700,"56,000.00","56,000.00"
STIL,29.9.2014,82.00,82.00,82.00,82.00,"2,50",250,"20,500.00","20,500.00"
STIL,26.9.2014,80.00,80.00,80.00,80.00,"2,56",585,"46,800.00","46,800.00"
STIL,25.9.2014,78.00,78.00,78.00,78.00,"1,30",1.300,"101,400.00","101,400.00"
STIL,24.9.2014,77.00,77.00,77.00,77.00,"1,32",390,"30,030.00","30,030.00"
STIL,30.12.2015,59.00,59.00,58.00,58.49,"8,31",1.980,"115,810.00","115,810.00"
STIL,28.12.2015,54.00,54.00,54.00,54.00,"-8,47",1.264,"68,256.00","68,256.00"
STIL,24.12.2015,59.00,59.00,59.00,59.00,"9,26",150,"8,850.00","8,850.00"
STIL,23.12.2015,54.00,54.00,54.00,54.00,"0,00",200,"10,800.00","10,800.00"
STIL,22.12.2015,54.00,54.00,54.00,54.00,"-1,82",350,"18,900.00","18,900.00"
STIL,18.12.2015,55.00,55.00,55.00,55.00,"1,85",250,"13,750.00","13,750.00"
STIL,16.12.2015,54.00,54.00,54.00,54.00,"0,00",119,"6,426.00","6,426.00"
STIL,15.12.2015,54.00,54.00,54.00,54.00,"0,00",290,"15,660.00","15,660.00"
STIL,14.12.2015,54.00,54.00,54.00,54.00,"1,89",500,"27,000.00","27,000.00"
STIL,29.12.2016,82.00,82.00,82.00,82.00,"0,58",1.000,"82,000.00","82,000.00"
STIL,28.12.2016,80.00,82.00,80.00,81.53,"-0,57",2.607,"212,560.00","212,560.00"
STIL,26.12.2016,82.00,82.00,82.00,82.00,"2,32",700,"57,400.00","57,400.00"
STIL,23.12.2016,81.00,81.00,80.00,80.14,"7,87",700,"56,100.00","56,100.00"
STIL,22.12.2016,80.00,80.00,72.00,74.29,"0,31",1.400,"104,000.00","104,000.00"
STIL,20.12.2016,77.00,77.00,73.00,74.06,"5,80",9.040,"669,460.00","669,460.00"
STIL,19.12.2016,70.00,70.00,70.00,70.00,"-9,09",228,"15,960.00","15,960.00"
STIL,13.12.2016,77.00,77.00,77.00,77.00,"-3,75",400,"30,800.00","30,800.00"
STIL,12.12.2016,80.00,80.00,80.00,80.00,"0,00",1.500,"120,000.00","120,000.00"
STIL,09.12.2016,80.00,80.00,80.00,80.00,"-5,88",1.000,"80,000.00","80,000.00"
STIL,02.12.2016,85.00,85.00,85.00,85.00,"-4,56",70,"5,950.00","5,950.00"
STIL,28.11.2016,91.00,91.00,88.00,89.06,"0,62",813,"72,404.00","72,404.00"
STIL,25.11.2016,87.00,90.00,87.00,88.51,"-1,08",736,"65,145.00","65,145.00"
STIL,24.11.2016,89.00,90.00,89.00,89.48,"1,68",2.100,"187,900.00","187,900.00"
STIL,23.11.2016,88.00,88.00,88.00,88.00,"-1,12",100,"8,800.00","8,800.00"
STIL,22.11.2016,89.00,89.00,89.00,89.00,"0,09",734,"65,326.00","65,326.00"
STIL,21.11.2016,89.00,90.00,88.00,88.92,"-1,43",1.533,"136,317.00","136,317.00"
STIL,18.11.2016,89.00,91.00,88.00,90.21,"8,23",4.750,"428,500.00","428,500.00"
STIL,17.11.2016,85.00,85.00,80.00,83.35,"6,64",4.117,"343,142.00","343,142.00"
STIL,16.11.2016,79.00,79.00,76.00,78.16,"8,12",5.658,"442,252.00","442,252.00"
STIL,15.11.2016,77.00,77.00,70.00,72.29,"3,27",4.207,"304,112.00","304,112.00"
STIL,14.11.2016,70.00,70.00,70.00,70.00,"0,00",1.950,"136,500.00","136,500.00"
STIL,11.11.2016,70.00,70.00,70.00,70.00,"0,00",2.286,"160,020.00","160,020.00"
STIL,10.11.2016,70.00,70.00,70.00,70.00,"0,30",1.040,"72,800.00","72,800.00"
STIL,08.11.2016,70.00,70.00,69.00,69.79,"7,37",144,"10,050.00","10,050.00"
STIL,07.11.2016,65.00,65.00,65.00,65.00,"-2,99",175,"11,375.00","11,375.00"
STIL,03.11.2016,67.00,67.00,67.00,67.00,"-3,43",700,"46,900.00","46,900.00"
STIL,02.11.2016,70.00,70.00,69.00,69.38,"1,14",1.058,"73,402.00","73,402.00"
STIL,01.11.2016,69.00,69.00,67.00,68.60,"4,37",1.515,"103,935.00","103,935.00"
STIL,31.10.2016,70.00,70.00,64.00,65.73,"2,56",6.049,"397,600.00","397,600.00"
STIL,28.10.2016,65.00,65.00,64.00,64.09,"0,71",454,"29,096.00","29,096.00"
STIL,27.10.2016,64.00,64.00,63.00,63.64,"-0,27",973,"61,922.00","61,922.00"
STIL,26.10.2016,62.00,64.00,62.00,63.81,"-0,30",1.137,"72,548.00","72,548.00"
STIL,25.10.2016,64.00,64.00,64.00,64.00,"0,88",1.200,"76,800.00","76,800.00"
STIL,21.10.2016,64.00,64.00,61.00,63.44,"1,63",1.510,"95,800.00","95,800.00"
STIL,19.10.2016,65.00,65.00,62.00,62.42,"2,33",737,"46,000.00","46,000.00"
STIL,28.12.2017,132.00,132.00,125.00,131.27,"-0,55",5.310,"697,025.00","697,025.00"
STIL,25.12.2017,132.00,132.00,132.00,132.00,"4,49",100,"13,200.00","13,200.00"
STIL,22.12.2017,129.00,129.00,125.00,126.33,"-4,30",2.440,"308,244.00","308,244.00"
STIL,20.12.2017,132.00,132.00,132.00,132.00,"2,34",100,"13,200.00","13,200.00"
STIL,18.12.2017,130.00,130.00,127.00,128.98,"1,56",3.741,"482,530.00","482,530.00"
STIL,15.12.2017,127.00,127.00,127.00,127.00,"-2,31",50,"6,350.00","6,350.00"
STIL,13.12.2017,130.00,130.00,130.00,130.00,"0,78",100,"13,000.00","13,000.00"
STIL,12.12.2017,129.00,129.00,129.00,129.00,"0,00",200,"25,800.00","25,800.00"
STIL,28.12.2018,114.00,114.00,114.00,114.00,"-2,56",400,"45,600.00","45,600.00"
STIL,24.12.2018,117.00,117.00,117.00,117.00,"-2,50",471,"55,107.00","55,107.00"
STIL,19.12.2018,120.00,120.00,120.00,120.00,"-0,83",91,"10,920.00","10,920.00"
STIL,17.12.2018,121.00,121.00,121.00,121.00,"0,00",250,"30,250.00","30,250.00"
STIL,13.12.2018,121.00,121.00,121.00,121.00,"0,65",110,"13,310.00","13,310.00"
STIL,12.12.2018,122.00,122.00,120.00,120.22,"-1,46",1.245,"149,670.00","149,670.00"
STIL,30.12.2019,91.00,94.00,91.00,92.89,"-1,18",4.370,"405,910.00","405,910.00"
STIL,27.12.2019,94.00,94.00,94.00,94.00,"2,17",100,"9,400.00","9,400.00"
STIL,26.12.2019,92.00,92.00,92.00,92.00,"1,10",5.000,"460,000.00","460,000.00"
STIL,25.12.2019,91.00,91.00,91.00,91.00,"-4,79",103,"9,373.00","9,373.00"
STIL,18.12.2019,95.00,96.00,95.00,95.58,"2,41",2.403,"229,688.00","229,688.00"
STIL,17.12.2019,94.00,94.00,92.00,93.33,"1,45",300,"28,000.00","28,000.00"
STIL,13.12.2019,92.00,92.00,92.00,92.00,"0,19",632,"58,144.00","58,144.00"
STIL,04.12.2019,92.00,92.00,91.00,91.83,"-0,29",2.948,"270,716.00","270,716.00"
STIL,27.11.2019,91.00,95.00,91.00,92.10,"-3,05",1.840,"169,460.00","169,460.00"
STIL,22.11.2019,95.00,95.00,95.00,95.00,"4,40",66,"6,270.00","6,270.00"
STIL,30.12.2020,66.00,66.00,64.00,64.42,"-0,89",1.840,"118,530.00","118,530.00"
STIL,29.12.2020,65.00,65.00,65.00,65.00,"0,00",1.300,"84,500.00","84,500.00"
STIL,28.12.2020,65.00,65.00,65.00,65.00,"3,17",200,"13,000.00","13,000.00"
STIL,21.12.2020,63.00,63.00,63.00,63.00,"-3,08",1.000,"63,000.00","63,000.00"
STIL,16.12.2020,65.00,65.00,65.00,65.00,"0,00",377,"24,505.00","24,505.00"
STIL,14.12.2020,65.00,65.00,65.00,65.00,"-5,80",4.236,"275,340.00","275,340.00"
STIL,07.12.2020,69.00,69.00,69.00,69.00,"2,99",400,"27,600.00","27,600.00"
STIL,01.12.2020,67.00,67.00,67.00,67.00,"-5,21",2.800,"187,600.00","187,600.00"
STIL,27.11.2020,71.00,71.00,70.00,70.68,"2,43",1.071,"75,701.00","75,701.00"
STIL,24.11.2020,69.00,69.00,69.00,69.00,"4,55",436,"30,084.00","30,084.00"
STIL,23.11.2020,66.00,66.00,66.00,66.00,"-4,35",100,"6,600.00","6,600.00"
STIL,19.11.2020,69.00,69.00,69.00,69.00,"0,00",1.085,"74,865.00","74,865.00"
STIL,18.11.2020,69.00,69.00,69.00,69.00,"0,00",281,"19,389.00","19,389.00"
STIL,30.12.2021,99.00,99.00,99.00,99.00,"4,21",585,"57,915.00","57,915.00"
STIL,29.12.2021,95.00,95.00,95.00,95.00,"0,00",1.100,"104,500.00","104,500.00"
STIL,28.12.2021,95.00,95.00,95.00,95.00,"0,48",125,"11,875.00","11,875.00"
STIL,27.12.2021,95.00,95.00,94.00,94.55,"2,14",2.870,"271,350.00","271,350.00"
STIL,24.12.2021,94.00,95.00,90.00,92.57,"5,19",1.400,"129,600.00","129,600.00"
STIL,22.12.2021,88.00,88.00,88.00,88.00,"-6,64",706,"62,128.00","62,128.00"
STIL,16.12.2021,95.00,95.00,94.00,94.26,"0,28",3.800,"358,200.00","358,200.00"
STIL,15.12.2021,94.00,94.00,94.00,94.00,"-1,05",2.000,"188,000.00","188,000.00"
STIL,29.12.2022,132.00,132.00,132.00,132.00,"-8,33",1.235,"163,020.00","163,020.00"
STIL,20.12.2022,144.00,144.00,144.00,144.00,"-2,70",2.987,"430,128.00","430,128.00"
STIL,14.12.2022,148.00,148.00,148.00,148.00,"9,63",100,"14,800.00","14,800.00"
STIL,13.12.2022,135.00,135.00,135.00,135.00,"2,27",2.103,"283,905.00","283,905.00"
STIL,12.12.2022,131.00,135.00,131.00,131.99,"-2,23",1.411,"186,241.00","186,241.00"
STIL,09.12.2022,135.00,135.00,133.00,134.62,"8,00",2.603,"350,409.00","350,409.00"
STIL,07.12.2022,125.00,125.00,125.00,125.00,"2,47",1.804,"225,500.00","225,500.00"
STIL,06.12.2022,123.00,123.00,119.00,121.57,"1,67",8.007,"973,434.00","3,310,434.00"
STIL,05.12.2022,120.00,120.00,118.00,119.82,"0,00",4.725,"566,150.00","566,150.00"
STIL,01.12.2022,120.00,120.00,120.00,120.00,"0,84",52,"6,240.00","6,240.00"
STIL,30.11.2022,119.00,119.00,119.00,119.00,"0,00",500,"59,500.00","59,500.00"
STIL,28.11.2022,119.00,119.00,118.00,118.53,"0,00",4.403,"521,904.00","521,904.00"
STIL,25.11.2022,119.00,119.00,119.00,119.00,"0,85",1.030,"122,570.00","122,570.00"
STIL,24.11.2022,118.00,118.00,118.00,118.00,"0,85",530,"62,540.00","62,540.00"
STIL,23.11.2022,117.00,117.00,117.00,117.00,"-3,31",729,"85,293.00","85,293.00"
STIL,22.11.2022,121.00,121.00,121.00,121.00,"-1,63",100,"12,100.00","12,100.00"
STIL,21.11.2022,123.00,123.00,123.00,123.00,"2,49",50,"6,150.00","6,150.00"
STIL,18.11.2022,125.00,125.00,120.00,120.45,"0,84",1.100,"132,500.00","132,500.00"
STIL,17.11.2022,119.00,119.00,119.00,119.00,"0,00",958,"114,002.00","114,002.00"
STIL,16.11.2022,119.00,119.00,119.00,119.00,"2,58",57,"6,783.00","6,783.00"
STIL,15.11.2022,117.00,117.00,115.00,116.45,"0,87",2.213,"257,695.00","257,695.00"
STIL,10.11.2022,115.00,116.00,115.00,115.29,"-1,71",1.401,"161,516.00","161,516.00"
STIL,09.11.2022,117.00,117.00,117.00,117.00,"1,74",647,"75,699.00","75,699.00"
STIL,08.11.2022,115.00,115.00,115.00,115.00,"0,00",1.945,"223,675.00","223,675.00"
STIL,07.11.2022,115.00,115.00,115.00,115.00,"-0,86",1.460,"167,900.00","167,900.00"
STIL,02.11.2022,116.00,116.00,116.00,116.00,"-2,52",40,"4,640.00","4,640.00"
STIL,31.10.2022,119.00,119.00,119.00,119.00,"3,48",3.000,"357,000.00","357,000.00"
STIL,27.10.2022,115.00,115.00,115.00,115.00,"0,00",3.425,"393,875.00","393,875.00"
STIL,20.12.2023,127.00,127.00,127.00,127.00,"0,00",65,"8,255.00","8,255.00"
STIL,19.12.2023,127.00,127.00,127.00,127.00,"0,00",485,"61,595.00","61,595.00"
STIL,12.11.2024,135.00,135.00,133.00,134.26,"-0,55",3.106,"417,010.00","417,010.00"
STIL,11.11.2024,135.00,135.00,135.00,135.00,"0,00",786,"106,110.00","106,110.00"
STIL,08.11.2024,135.00,135.00,135.00,135.00,"0,00",678,"91,530.00","91,530.00"
STIL,07.11.2024,135.00,135.00,135.00,135.00,"1,76",988,"133,380.00","133,380.00"
STIL,06.11.2024,132.00,133.00,132.00,132.66,"-1,73",623,"82,646.00","82,646.00"
STIL,01.11.2024,135.00,135.00,135.00,135.00,"0,00",850,"114,750.00","114,750.00"
STIL,29.10.2024,135.00,135.00,135.00,135.00,"0,00",927,"125,145.00","125,145.00"
STIL,25.10.2024,135.00,135.00,135.00,135.00,"0,00",2.513,"339,255.00","339,255.00"
STIL,24.10.2024,135.00,135.00,135.00,135.00,"1,50",950,"128,250.00","128,250.00"
STIL,22.10.2024,133.00,133.00,133.00,133.00,"-1,48",90,"11,970.00","11,970.00"
STIL,17.10.2024,135.00,135.00,135.00,135.00,"-0,47",1.000,"135,000.00","135,000.00"
STIL,09.10.2024,135.00,136.00,135.00,135.64,"-0,26",700,"94,950.00","94,950.00"
STIL,07.10.2024,136.00,136.00,136.00,136.00,"0,00",250,"34,000.00","34,000.00"
STIL,03.10.2024,136.00,136.00,136.00,136.00,"-1,90",100,"13,600.00","13,600.00"
STIL,02.10.2024,140.00,140.00,137.00,138.63,"-0,98",1.835,"254,395.00","254,395.00"
STIL,01.10.2024,140.00,140.00,140.00,140.00,"3,70",300,"42,000.00","42,000.00"
STIL,25.9.2024,135.00,135.00,135.00,135.00,"2,27",1.740,"234,900.00","234,900.00"
STIL,24.9.2024,132.00,132.00,132.00,132.00,"0,00",120,"15,840.00","15,840.00"
STIL,19.9.2024,132.00,132.00,132.00,132.00,"-1,49",209,"27,588.00","27,588.00"
STIL,18.9.2024,134.00,134.00,134.00,134.00,"-2,88",190,"25,460.00","25,460.00"
STIL,13.9.2024,139.00,139.00,136.00,137.98,"2,21",440,"60,710.00","60,710.00"
STIL,06.9.2024,135.00,135.00,135.00,135.00,"0,00",445,"60,075.00","60,075.00"
STIL,05.9.2024,135.00,135.00,135.00,135.00,"0,00",400,"54,000.00","54,000.00"
STIL,29.8.2024,135.00,135.00,135.00,135.00,"0,00",350,"47,250.00","47,250.00"
STIL,27.8.2024,135.00,135.00,135.00,135.00,"0,00",793,"107,055.00","107,055.00"
STIL,23.8.2024,135.00,135.00,135.00,135.00,"-2,88",175,"23,625.00","23,625.00"
STIL,12.8.2024,139.00,139.00,139.00,139.00,"-0,71",5.100,"708,900.00","708,900.00"
STIL,05.8.2024,140.00,140.00,140.00,140.00,"0,00",457,"63,980.00","63,980.00"
STIL,31.7.2024,140.00,140.00,140.00,140.00,"-4,11",457,"63,980.00","63,980.00"
STIL,30.7.2024,146.00,146.00,146.00,146.00,"4,29",90,"13,140.00","13,140.00"
STIL,29.7.2024,140.00,140.00,140.00,140.00,"0,00",5.671,"793,940.00","793,940.00"
STIL,26.7.2024,140.00,140.00,140.00,140.00,"0,00",1.760,"246,400.00","246,400.00"
STIL,24.7.2024,140.00,140.00,140.00,140.00,"2,19",200,"28,000.00","28,000.00"
STIL,23.7.2024,137.00,137.00,137.00,137.00,"-0,38",543,"74,391.00","74,391.00"
STIL,22.7.2024,138.00,138.00,135.00,137.52,"4,18",1.244,"171,072.00","171,072.00"
STIL,18.7.2024,132.00,132.00,132.00,132.00,"-3,39",900,"118,800.00","118,800.00"
STIL,17.7.2024,136.00,137.00,136.00,136.63,"0,46",1.325,"181,035.00","181,035.00"
STIL,15.7.2024,136.00,136.00,136.00,136.00,"-0,58",9.000,"1,224,000.00","1,224,000.00"
STIL,05.7.2024,138.00,138.00,136.00,136.80,"1,33",836,"114,368.00","114,368.00"
STIL,04.7.2024,135.00,135.00,135.00,135.00,"-2,88",1.000,"135,000.00","135,000.00"
STIL,19.6.2024,139.00,139.00,139.00,139.00,"0,00",100,"13,900.00","13,900.00"
STIL,13.6.2024,139.00,139.00,139.00,139.00,"-2,48",1.000,"139,000.00","139,000.00"
STOK,21.12.2016,179.00,179.00,179.00,179.00,0,6.931,"1,240,649.00","1,240,649.00"
STOK,19.12.2016,0.00,0.00,0.00,0.00,0,0,0.00,"2,497,343.00"
STOK,25.10.2018,"1,200.00","1,200.00","1,200.00","1,200.00","570,39",80,"96,000.00","96,000.00"
TAJM,04.8.2014,"1,550.00","1,550.00","1,550.00","1,550.00","0,00",49,"75,950.00","75,950.00"
TAJM,09.11.2017,"1,550.00","1,550.00","1,550.00","1,550.00","0,00",119,"184,450.00","184,450.00"
TAJM,03.8.2021,970.00,970.00,970.00,970.00,"-37,42",5.764,"5,591,080.00","5,591,080.00"
TEAL,13.5.2014,730.00,730.00,730.00,730.00,"-12,26",18,"13,140.00","13,140.00"
TEHN,10.10.2014,825.00,825.00,825.00,825.00,"0,00",306,"252,450.00","252,450.00"
TEHN,26.11.2015,825.00,825.00,825.00,825.00,"0,00",306,"252,450.00","252,450.00"
TEHN,18.11.2021,"1,000.00","1,000.00","1,000.00","1,000.00","0,00",165,"165,000.00","165,000.00"
TEL,30.12.2014,290.00,292.00,290.00,291.88,"0,55",1.600,"467,000.00","467,000.00"
TEL,29.12.2014,291.00,291.00,290.00,290.28,"-0,15",686,"199,134.00","199,134.00"
TEL,26.12.2014,290.00,292.00,290.00,290.71,"0,94",6.306,"1,833,192.00","1,833,192.00"
TEL,25.12.2014,288.00,288.00,288.00,288.00,"0,87",425,"122,400.00","122,400.00"
TEL,24.12.2014,286.00,286.00,285.00,285.52,"0,04",2.100,"599,600.00","599,600.00"
TEL,23.12.2014,286.00,286.00,285.00,285.42,"1,21",830,"236,900.00","236,900.00"
TEL,22.12.2014,282.00,282.00,282.00,282.00,"0,00",700,"197,400.00","197,400.00"
TEL,19.12.2014,282.00,282.00,282.00,282.00,"-0,01",2.400,"676,800.00","676,800.00"
TEL,17.12.2014,282.00,287.00,282.00,282.04,"-2,41",62.000,"17,486,570.00","17,486,570.00"
TEL,12.12.2014,289.00,289.00,289.00,289.00,"0,35",56,"16,184.00","16,184.00"
TEL,11.12.2014,288.00,288.00,288.00,288.00,"2,42",4.000,"1,152,000.00","1,152,000.00"
TEL,10.12.2014,281.00,282.00,281.00,281.20,"-2,70",500,"140,600.00","140,600.00"
TEL,09.12.2014,289.00,289.00,289.00,289.00,"2,41",100,"28,900.00","28,900.00"
TEL,05.12.2014,282.00,289.00,282.00,282.19,"0,07",1.125,"317,460.00","317,460.00"
TEL,04.12.2014,282.00,282.00,282.00,282.00,"0,71",350,"98,700.00","98,700.00"
TEL,01.12.2014,280.00,280.00,280.00,280.00,"-0,71",37,"10,360.00","10,360.00"
TEL,28.11.2014,282.00,282.00,282.00,282.00,"0,00",75,"21,150.00","21,150.00"
TEL,27.11.2014,282.00,282.00,282.00,282.00,"0,00",5,"1,410.00","1,410.00"
